Date,Game,Earnings,Players,Tournaments,ReleaseDate,Genre,TotalEarnings,TotalPlayers,TotalTournaments,Earnings_YoY_Growth,Players_YoY_Growth,Tournaments_YoY_Growth,Release_Decade
2022-07-01,Free Fire,218274.73,40,2,2017-01-01,Battle Royale,15168032.93,1580,86,-88.00688296703296,-47.36842105263158,100.0,2020
2022-07-01,Chess.com,164200.0,96,25,2007-01-01,Strategy,6590063.33,1036,603,177.36486486486487,152.6315789473684,150.0,2020
2022-07-01,Brawl Stars,153000.0,153,6,2018-01-01,Strategy,7145011.8,693,196,13.33333333333333,488.4615384615385,500.0,2020
2022-07-01,Halo Infinite,150000.0,14,2,2021-01-01,First-Person Shooter,3985655.0,237,47,73070.73170731707,366.6666666666667,100.0,2020
2022-07-01,chess24,140250.0,15,1,2014-01-01,Strategy,4318475.43,90,29,1.4466546112115841,-6.25,0.0,2020
2022-07-01,Assetto Corsa,133874.0,49,3,2014-01-01,Racing,964348.2,298,129,937.3205741626795,96.0,0.0,2020
2022-07-01,Clash Royale,110425.03,67,7,2016-01-01,Strategy,7771166.25,535,117,16.23687368421052,86.11111111111111,75.0,2020
2022-07-01,rFactor 2,103239.47,46,3,2013-01-01,Racing,2209263.12,555,102,13683.640854472631,1433.3333333333335,200.0,2020
2022-07-01,League of Legends,101741.28,157,6,2009-01-01,Multiplayer Online Battle Arena,105011055.56,9211,2895,92.77013104755625,196.22641509433961,50.0,2020
2022-07-01,Brawlhalla,100560.0,147,13,2015-01-01,Fighting Game,3616487.83,850,666,-33.18272425249169,194.0,62.5,2020
2022-07-01,Quake Champions,67163.16,17,4,2017-01-01,First-Person Shooter,3506250.52,315,283,9000.699186991871,466.6666666666667,300.0,2020
2022-07-01,Minecraft,66000.0,44,5,2011-01-01,Multiplayer Online Battle Arena,2027733.15,543,102,-38.604651162790695,-63.02521008403361,-16.666666666666664,2020
2022-07-01,WarCraft III: Reforged,50672.3,26,17,2020-01-01,Strategy,1779057.53,149,482,76.66625991458207,30.000000000000004,21.42857142857142,2020
2022-07-01,Assetto Corsa Competizione,44370.0,15,2,2018-01-01,Racing,535914.8,470,55,46.95945945945945,-42.307692307692314,0.0,2020
2022-07-01,Super Smash Bros. Ultimate,38323.38,62,10,2018-01-01,Fighting Game,2618239.67,2361,1691,66.46698471566496,16.981132075471695,0.0,2020
2022-07-01,Super Smash Bros. Melee,34170.87,25,4,2001-01-01,Fighting Game,4061572.65,1963,2695,1425.485267857143,212.5,300.0,2020
2022-07-01,Trackmania (2020),33587.04,83,16,2020-01-01,Racing,571463.36,732,622,306.83652185288645,93.0232558139535,14.28571428571428,2020
2022-07-01,StarCraft: Remastered,31649.56,53,5,2017-01-01,Strategy,3048486.06,376,470,5.595892746445563,-14.516129032258062,150.0,2020
2022-07-01,Age of Empires IV,29719.0,56,23,2021-01-01,Strategy,994675.03,542,327,155.71330235759766,21.739130434782616,91.66666666666667,2020
2022-07-01,Tekken 7,29036.0,20,7,2015-01-01,Fighting Game,3671101.73,596,400,135.61297023596998,11.111111111111116,39.99999999999999,2020
2022-07-01,Age of Empires II,26882.45,92,20,1999-01-01,Strategy,3253232.59,1994,1613,-39.58659241229111,-18.58407079646017,-44.44444444444444,2020
2022-07-01,Gwent,23000.0,8,1,2016-01-01,Collectible Card Game,1504997.17,344,122,31.016804329250935,0.0,0.0,2020
2022-07-01,Naraka: Bladepoint,20000.0,18,2,2021-01-01,Role-Playing Game,2908130.52,138,12,-98.51928629599468,-52.63157894736843,0.0,2020
2022-07-01,osu!,19855.91,53,7,2007-01-01,Music / Rhythm Game,228205.84,854,205,254.91903640903817,47.22222222222223,39.99999999999999,2020
2022-07-01,Heroes of the Storm,16184.0,31,2,2015-01-01,Multiplayer Online Battle Arena,18451461.38,1322,500,88.31743076565046,-11.428571428571432,0.0,2020
2022-07-01,Dragon Ball FighterZ,16020.31,8,1,2018-01-01,Fighting Game,493043.45,271,168,705.040703517588,0.0,0.0,2020
2022-07-01,Street Fighter V: Champion Edition,15000.0,12,3,2020-01-01,Fighting Game,1205026.67,271,153,12.866817155756216,-36.8421052631579,-25.0,2020
2022-07-01,Teamfight Tactics,12971.03,38,2,2019-01-01,Strategy,4428864.86,558,59,-95.54260137457045,18.75,100.0,2020
2022-07-01,Mobile Legends: Bang Bang,10000.0,19,1,2016-01-01,Multiplayer Online Battle Arena,10389383.85,1745,116,-97.28610814120879,-83.03571428571428,-66.66666666666667,2020
2022-07-01,TEPPEN,8080.61,6,2,2019-01-01,Strategy,626226.6,53,24,-0.6611436137190507,0.0,0.0,2020
2022-07-01,Call of Duty: Warzone,7000.0,8,3,2020-01-01,First-Person Shooter,10869721.17,1223,377,-41.49505215298208,-52.94117647058824,0.0,2020
2022-07-01,Guilty Gear -STRIVE-,5018.06,8,1,2021-01-01,Fighting Game,430875.29,246,83,-52.61510859301227,-42.85714285714286,-50.0,2020
2022-07-01,Rezzil Player,5000.0,10,1,2021-01-01,Sports,61650.0,19,12,0.0,0.0,0.0,2020
2022-07-01,Diabotical,4960.28,34,15,2020-01-01,First-Person Shooter,265072.09,399,388,-24.084977173212696,-5.555555555555558,25.0,2020
2022-07-01,After-H,4597.5,19,2,2019-01-01,First-Person Shooter,44880.4,93,13,337.0247148288973,58.33333333333333,100.0,2020
2022-07-01,iRacing.com,4183.2,6,1,2008-01-01,Racing,3531694.03,1283,185,-97.99800911214058,-87.2340425531915,-80.0,2020
2022-07-01,Lichess,2000.0,9,2,2010-01-01,Strategy,1300329.91,346,177,0.0,0.0,0.0,2020
2022-07-01,Quake Live,1500.0,6,1,2010-01-01,First-Person Shooter,684854.12,225,411,45.4066053373918,0.0,0.0,2020
2022-07-01,Age of Empires,1244.0,8,1,1997-01-01,Strategy,510716.46,473,265,-84.45777111444278,-55.55555555555556,-50.0,2020
2022-07-01,DNF Duel,1000.0,4,1,2022-01-01,Fighting Game,128595.48,50,12,,,,2020
2022-07-01,VAIL VR,1000.0,20,1,2022-01-01,First-Person Shooter,36000.0,30,2,,,,2020
2022-07-01,Rivals of Aether,810.35,4,1,2015-01-01,Fighting Game,41314.85,63,24,243.54332711548244,33.33333333333333,0.0,2020
2022-07-01,Age of Empires III,550.0,8,1,2005-01-01,Strategy,115843.65,166,163,-38.888888888888886,33.33333333333333,0.0,2020
2022-07-01,Racket: NX,500.0,3,1,2018-01-01,Sports,500.0,3,1,,,,2020
2022-07-01,Age of Mythology,100.0,4,1,2002-01-01,Strategy,155403.52,217,257,-89.22111798564252,-63.63636363636363,-75.0,2020
2022-07-01,Nock,50.0,2,1,2022-01-01,Sports,4050.0,12,2,,,,2020
2022-08-01,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,7579007.48,534,8,2017-01-01,Battle Royale,73971090.93,3841,284,1901.6425865876608,156.73076923076925,100.0,2020
2022-08-01,Fortnite,3430200.0,520,58,2017-01-01,Battle Royale,169935795.99,7819,1735,48.73818402566994,54.761904761904766,75.75757575757575,2020
2022-08-01,Call of Duty: Vanguard,2810000.0,68,3,2021-01-01,First-Person Shooter,6321000.0,261,91,430.188679245283,88.88888888888889,-25.0,2020
2022-08-01,Rocket League,2158141.51,414,26,2015-01-01,Sports,35177053.26,3945,3674,-7.924435305015076,31.428571428571427,-21.212121212121215,2020
2022-08-01,Rainbow Six Siege,1975993.34,175,7,2015-01-01,First-Person Shooter,39493024.47,2933,543,477.2168920522195,-45.652173913043484,-30.000000000000004,2020
2022-08-01,NBA 2K22,1650000.0,81,3,2021-01-01,Sports,2650000.0,92,7,560.0,102.49999999999999,200.0,2020
2022-08-01,Dota 2,1278151.53,363,12,2013-01-01,Multiplayer Online Battle Arena,337107974.16,4784,1841,-79.08116087429727,-25.918367346938776,-40.0,2020
2022-08-01,League of Legends,826944.51,418,17,2009-01-01,Multiplayer Online Battle Arena,105011055.56,9211,2895,712.7915335840084,166.2420382165605,183.33333333333334,2020
2022-08-01,CrossFire,618315.0,89,2,2007-01-01,First-Person Shooter,17865475.8,967,358,9.44480632120024,9.876543209876543,0.0,2020
2022-08-01,Pokemon Unite,485000.0,68,1,2021-01-01,Multiplayer Online Battle Arena,1350500.0,330,15,137.7450980392157,-57.7639751552795,-83.33333333333334,2020
2022-08-01,Arena of Valor,438150.0,40,1,2015-01-01,Multiplayer Online Battle Arena,77920901.06,1986,156,-75.01917135350115,-59.183673469387756,-50.0,2020
2022-08-01,Counter-Strike: Global Offensive,428265.96,447,22,2012-01-01,First-Person Shooter,161615824.69,16272,6886,-73.65226774462866,-50.222717149220486,-47.61904761904761,2020
2022-08-01,Hearthstone,400415.74,127,3,2014-01-01,Collectible Card Game,29531545.82,3071,1124,48.302125925925935,-18.06451612903226,50.0,2020
2022-08-01,CrossFire Mobile,355320.0,65,1,2015-01-01,First-Person Shooter,3806431.5,279,17,-4.013226141078841,-1.5151515151515138,0.0,2020
2022-08-01,VALORANT,296631.98,241,10,2020-01-01,First-Person Shooter,23848666.21,6491,1134,-68.07121078880397,-55.37037037037037,-54.54545454545454,2020
2022-08-01,Naraka: Bladepoint,272189.43,63,2,2021-01-01,Role-Playing Game,2908130.52,138,12,1260.94715,250.0,0.0,2020
2022-08-01,PLAYERUNKNOWNâ€™S BATTLEGROUNDS,242199.97,286,8,2017-01-01,Battle Royale,56968205.8,3745,593,-7.614380239270391,-25.520833333333336,-19.999999999999996,2020
2022-08-01,Chess.com,229400.0,68,17,2007-01-01,Strategy,6590063.33,1036,603,39.70767356881852,-29.166666666666664,-31.999999999999996,2020
2022-08-01,chess24,215000.0,8,1,2014-01-01,Strategy,4318475.43,90,29,53.297682709447415,-46.666666666666664,0.0,2020
2022-08-01,Overwatch 2,180000.0,142,4,2022-01-01,First-Person Shooter,9395501.12,943,88,-83.63636363636364,-10.126582278481012,33.33333333333333,2020
2022-08-01,Call of Duty: Mobile,164758.0,71,3,2019-01-01,First-Person Shooter,6240636.0,325,21,-60.852808956727536,69.04761904761905,200.0,2020
2022-08-01,Brawl Stars,158000.0,149,6,2018-01-01,Strategy,7145011.8,693,196,3.267973856209161,-2.614379084967322,0.0,2020
2022-08-01,Quake Champions,156550.0,40,2,2017-01-01,First-Person Shooter,3506250.52,315,283,133.0890922940493,135.29411764705884,-50.0,2020
2022-08-01,Halo Infinite,125000.0,48,1,2021-01-01,First-Person Shooter,3985655.0,237,47,-16.666666666666664,242.85714285714283,-50.0,2020
2022-08-01,Super People,120000.0,87,6,2022-01-01,Battle Royale,144526.0,95,11,,,,2020
2022-08-01,MultiVersus,113202.5,54,9,2022-01-01,Fighting Game,114202.5,59,10,,,,2020
2022-08-01,FIFA Online 4,100000.0,46,1,2018-01-01,Sports,4049185.91,417,66,-56.35506672066418,-63.49206349206349,-75.0,2020
2022-08-01,eFootball,80000.0,24,4,2021-01-01,Sports,492000.0,62,14,-66.66666666666667,0.0,-33.333333333333336,2020
2022-08-01,Teamfight Tactics,78031.03,57,4,2019-01-01,Strategy,4428864.86,558,59,501.5792886147052,50.0,100.0,2020
2022-08-01,StarCraft II,74335.0,70,28,2010-01-01,Strategy,40148652.88,2213,7245,-73.59371947212306,-16.666666666666664,0.0,2020
2022-08-01,Identity V,74087.04,7,1,2018-01-01,Strategy,1774630.31,73,5,-88.05227612991295,-50.0,0.0,2020
2022-08-01,Apex Legends,60493.59,86,12,2019-01-01,Battle Royale,21042713.01,2163,714,-97.11090809653936,-63.55932203389831,33.33333333333333,2020
2022-08-01,Heroes of the Storm,60125.0,48,1,2015-01-01,Multiplayer Online Battle Arena,18451461.38,1322,500,271.50889767671777,54.83870967741935,-50.0,2020
2022-08-01,League of Legends: Wild Rift,53192.59,45,2,2021-01-01,Multiplayer Online Battle Arena,9480421.08,1428,107,-97.34075654237274,-68.30985915492957,0.0,2020
2022-08-01,Brawlhalla,52300.0,85,10,2015-01-01,Fighting Game,3616487.83,850,666,-47.99124900556882,-42.17687074829932,-23.076923076923073,2020
2022-08-01,PokÃ©mon VGC,51500.0,16,1,2012-01-01,Strategy,627852.0,303,46,53.73134328358209,-55.55555555555556,-50.0,2020
2022-08-01,PokÃ©mon GO,47000.0,16,1,2016-01-01,Strategy,245490.0,205,43,137.37373737373736,-50.0,-80.0,2020
2022-08-01,Age of Empires II,35944.45,118,21,1999-01-01,Strategy,3253232.59,1994,1613,33.70972511806028,28.260869565217384,5.000000000000004,2020
2022-08-01,Trackmania (2020),31046.91,55,14,2020-01-01,Racing,571463.36,732,622,-7.562827805010508,-33.734939759036145,-12.5,2020
2022-08-01,Tekken 7,30751.56,15,3,2015-01-01,Fighting Game,3671101.73,596,400,5.908389585342344,-25.0,-57.14285714285714,2020
2022-08-01,WarCraft III: Reforged,30324.9,29,20,2020-01-01,Strategy,1779057.53,149,482,-40.15487751690766,11.538461538461542,17.647058823529417,2020
2022-08-01,Street Fighter V: Champion Edition,29872.44,28,5,2020-01-01,Fighting Game,1205026.67,271,153,99.14959999999999,133.33333333333334,66.66666666666667,2020
2022-08-01,iRacing.com,29183.2,30,2,2008-01-01,Racing,3531694.03,1283,185,597.6286096768025,400.0,100.0,2020
2022-08-01,StarCraft: Remastered,26141.0,16,4,2017-01-01,Strategy,3048486.06,376,470,-17.404854917414337,-69.81132075471699,-19.999999999999996,2020
2022-08-01,Guilty Gear -STRIVE-,23689.08,15,2,2021-01-01,Fighting Game,430875.29,246,83,372.0764598271045,87.5,100.0,2020
2022-08-01,Call of Duty: Warzone,20000.0,6,1,2020-01-01,First-Person Shooter,10869721.17,1223,377,185.71428571428572,-25.0,-66.66666666666667,2020
2022-08-01,Assetto Corsa Competizione,14850.0,20,2,2018-01-01,Racing,535914.8,470,55,-66.5314401622718,33.33333333333333,0.0,2020
2022-08-01,Dragon Ball FighterZ,13444.26,14,2,2018-01-01,Fighting Game,493043.45,271,168,-16.079901075572188,75.0,100.0,2020
2022-08-01,Assetto Corsa,12641.0,20,2,2014-01-01,Racing,964348.2,298,129,-90.55753917863065,-59.183673469387756,-33.333333333333336,2020
2022-08-01,King of Fighters XV,12107.8,16,2,2022-01-01,Fighting Game,107769.51,142,31,29.356837606837605,6.666666666666665,0.0,2020
2022-08-01,Age of Empires IV,10837.0,43,11,2021-01-01,Strategy,994675.03,542,327,-63.53511221777315,-23.214285714285708,-52.17391304347826,2020
2022-08-01,Farming Simulator 19,10200.0,24,1,2018-01-01,Strategy,673267.88,140,31,-49.504950495049506,-35.13513513513513,-50.0,2020
2022-08-01,Age of Empires III,9000.0,16,1,2005-01-01,Strategy,115843.65,166,163,1536.3636363636363,100.0,0.0,2020
2022-08-01,Super Smash Bros. Ultimate,8596.21,15,3,2018-01-01,Fighting Game,2618239.67,2361,1691,-77.56928016265789,-75.80645161290323,-70.0,2020
2022-08-01,TEPPEN,7991.84,6,2,2019-01-01,Strategy,626226.6,53,24,-1.0985556783460582,0.0,0.0,2020
2022-08-01,Super Smash Bros. Melee,7125.02,12,1,2001-01-01,Fighting Game,4061572.65,1963,2695,-79.14884812707432,-52.0,-75.0,2020
2022-08-01,Beat Saber,6231.0,24,1,2019-01-01,Music / Rhythm Game,16692.06,63,11,3365.32450920416,700.0,0.0,2020
2022-08-01,Team Fortress 2,5866.84,24,1,2007-01-01,First-Person Shooter,769120.02,1459,206,-34.812888888888885,-50.0,0.0,2020
2022-08-01,Overwatch,5280.16,18,1,2016-01-01,First-Person Shooter,34616725.38,4047,835,-47.19839999999999,-58.13953488372092,-50.0,2020
2022-08-01,Granblue Fantasy: Versus,5250.0,8,1,2020-01-01,Fighting Game,186825.88,118,84,441.2371134020619,0.0,0.0,2020
2022-08-01,Rezzil Player,5200.0,11,1,2021-01-01,Sports,61650.0,19,12,4.0000000000000036,10.000000000000009,0.0,2020
2022-08-01,Mortal Kombat 11,4640.0,8,1,2019-01-01,Fighting Game,601390.54,233,61,373.46938775510205,0.0,0.0,2020
2022-08-01,Minecraft,4500.0,12,3,2011-01-01,Multiplayer Online Battle Arena,2027733.15,543,102,-93.18181818181819,-72.72727272727273,-40.0,2020
2022-08-01,Melty Blood: Type Lumina,4110.0,8,1,2021-01-01,Fighting Game,37842.49,48,12,109.69387755102042,-33.333333333333336,-50.0,2020
2022-08-01,Diabotical,3139.09,27,11,2020-01-01,First-Person Shooter,265072.09,399,388,-36.715467675211876,-20.588235294117652,-26.66666666666667,2020
2022-08-01,Skullgirls 2nd Encore,2950.0,8,1,2015-01-01,Fighting Game,60123.02,77,25,-89.5575221238938,-75.0,-75.0,2020
2022-08-01,osu!,2835.63,17,5,2007-01-01,Music / Rhythm Game,228205.84,854,205,-85.71896226362831,-67.9245283018868,-28.57142857142857,2020
2022-08-01,FIFA 22,2421.74,4,1,2021-01-01,Sports,3173958.53,374,65,-99.85949246432071,-98.0392156862745,-85.71428571428572,2020
2022-08-01,Lichess,2250.0,9,2,2010-01-01,Strategy,1300329.91,346,177,12.5,0.0,0.0,2020
2022-08-01,Forza Horizon 5,2000.0,8,4,2021-01-01,Racing,25000.0,24,11,-60.0,14.28571428571428,300.0,2020
2022-08-01,DNF Duel,1644.27,8,1,2022-01-01,Fighting Game,128595.48,50,12,64.42699999999999,100.0,0.0,2020
2022-08-01,Blaston,1600.0,9,2,2020-01-01,First-Person Shooter,19623.06,27,22,357.1428571428571,200.0,100.0,2020
2022-08-01,Age of Empires,1315.65,12,3,1997-01-01,Strategy,510716.46,473,265,5.759646302250809,50.0,200.0,2020
2022-08-01,Clash of Clans,1000.0,20,1,2012-01-01,Strategy,4471027.87,367,65,-89.47368421052632,-48.71794871794872,-75.0,2020
2022-08-01,Ultra Street Fighter IV,941.16,8,1,2014-01-01,Fighting Game,818394.62,242,233,276.464,166.66666666666666,0.0,2020
2022-08-01,Street Fighter III: 3rd Strike,790.43,3,1,1999-01-01,Fighting Game,54341.18,108,45,-12.174444444444454,-62.5,0.0,2020
2022-08-01,Mobile Legends: Bang Bang,653.87,8,1,2016-01-01,Multiplayer Online Battle Arena,10389383.85,1745,116,-93.46130000000001,-57.89473684210527,0.0,2020
2022-08-01,Ultimate Marvel vs. Capcom 3,372.14,4,1,2011-01-01,Fighting Game,174179.59,209,187,-50.38133333333333,-50.0,0.0,2020
2022-08-01,Age of Empires Online,300.0,3,3,2011-01-01,Strategy,9806.56,44,50,-33.333333333333336,-25.0,-25.0,2020
2022-08-01,Super Street Fighter II Turbo,289.77,3,1,1994-01-01,Fighting Game,25646.29,114,51,-50.0396551724138,0.0,0.0,2020
2022-08-01,Age of Mythology,250.0,4,1,2002-01-01,Strategy,155403.52,217,257,150.0,0.0,0.0,2020
2022-08-01,Blankos Block Party,250.0,3,1,2020-01-01,Multiplayer Online Battle Arena,250.0,3,1,,,,2020
2022-08-01,rFactor 2,167.78,20,1,2013-01-01,Racing,2209263.12,555,102,-99.83748463644767,-56.52173913043479,-66.66666666666667,2020
2022-08-01,ARMS,100.0,3,1,2017-01-01,Fighting Game,22559.9,130,112,0.0,0.0,0.0,2020
2022-09-01,Arena of Valor,2775888.02,188,4,2015-01-01,Multiplayer Online Battle Arena,77920901.06,1986,156,533.5474198333903,370.0,300.0,2020
2022-09-01,League of Legends,1572373.74,494,13,2009-01-01,Multiplayer Online Battle Arena,105011055.56,9211,2895,90.14259372735904,18.181818181818187,-23.529411764705888,2020
2022-09-01,PLAYERUNKNOWNâ€™S BATTLEGROUNDS,1180024.08,347,9,2017-01-01,Battle Royale,56968205.8,3745,593,387.21066315573864,21.328671328671334,12.5,2020
2022-09-01,VALORANT,1031162.71,200,8,2020-01-01,First-Person Shooter,23848666.21,6491,1134,247.6235805728027,-17.01244813278008,-19.999999999999996,2020
2022-09-01,Clash of Clans,1000000.0,100,1,2012-01-01,Strategy,4471027.87,367,65,99900.0,400.0,0.0,2020
2022-09-01,Clash Royale,930000.0,16,1,2016-01-01,Strategy,7771166.25,535,117,742.2003598278397,-76.11940298507463,-85.71428571428572,2020
2022-09-01,Overwatch 2,653750.0,298,7,2022-01-01,First-Person Shooter,9395501.12,943,88,263.19444444444446,109.85915492957746,75.0,2020
2022-09-01,Fortnite,642600.0,410,44,2017-01-01,Battle Royale,169935795.99,7819,1735,-81.26639846073115,-21.153846153846157,-24.13793103448276,2020
2022-09-01,Call of Duty: Warzone,600000.0,118,4,2020-01-01,First-Person Shooter,10869721.17,1223,377,2900.0,1866.6666666666667,300.0,2020
2022-09-01,Counter-Strike: Global Offensive,433221.63,426,32,2012-01-01,First-Person Shooter,161615824.69,16272,6886,1.1571477686435738,-4.697986577181212,45.45454545454546,2020
2022-09-01,Halo Infinite,430600.0,94,3,2021-01-01,First-Person Shooter,3985655.0,237,47,244.48,95.83333333333333,200.0,2020
2022-09-01,Free Fire,378606.83,106,3,2017-01-01,Battle Royale,15168032.93,1580,86,73.45426564036983,165.0,50.0,2020
2022-09-01,Magic: The Gathering Arena,200000.0,32,1,2018-01-01,Collectible Card Game,9194000.0,336,60,-55.55555555555556,300.0,0.0,2020
2022-09-01,League of Legends: Wild Rift,181938.24,105,4,2021-01-01,Multiplayer Online Battle Arena,9480421.08,1428,107,242.03681377424937,133.33333333333334,100.0,2020
2022-09-01,Madden NFL 23,180000.0,16,1,2022-01-01,Sports,1700000.0,38,4,,,,2020
2022-09-01,Brawl Stars,158000.0,150,6,2018-01-01,Strategy,7145011.8,693,196,0.0,0.6711409395973256,0.0,2020
2022-09-01,chess24,140000.0,16,1,2014-01-01,Strategy,4318475.43,90,29,-34.883720930232556,100.0,0.0,2020
2022-09-01,Rocket League,117892.09,190,19,2015-01-01,Sports,35177053.26,3945,3674,-94.53733272569322,-54.106280193236714,-26.923076923076927,2020
2022-09-01,Brawlhalla,104950.0,140,11,2015-01-01,Fighting Game,3616487.83,850,666,100.66921606118547,64.70588235294117,10.000000000000009,2020
2022-09-01,Chess.com,85000.0,48,9,2007-01-01,Strategy,6590063.33,1036,603,-62.946817785527465,-29.411764705882348,-47.05882352941176,2020
2022-09-01,Apex Legends,79683.43,144,25,2019-01-01,Battle Royale,21042713.01,2163,714,31.72210477176176,67.44186046511629,108.33333333333334,2020
2022-09-01,StarCraft II,56659.2,74,31,2010-01-01,Strategy,40148652.88,2213,7245,-23.77856998722002,5.714285714285716,10.71428571428572,2020
2022-09-01,Call of Duty: Mobile,56568.0,50,3,2019-01-01,First-Person Shooter,6240636.0,325,21,-65.66600711346338,-29.5774647887324,0.0,2020
2022-09-01,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,54770.7,94,2,2017-01-01,Battle Royale,73971090.93,3841,284,-99.27733677338976,-82.39700374531836,-75.0,2020
2022-09-01,Dota 2,49349.96,99,4,2013-01-01,Multiplayer Online Battle Arena,337107974.16,4784,1841,-96.13895857872188,-72.72727272727273,-66.66666666666667,2020
2022-09-01,Assetto Corsa Competizione,30160.0,10,1,2018-01-01,Racing,535914.8,470,55,103.09764309764309,-50.0,-50.0,2020
2022-09-01,CrossFire,30000.0,36,1,2007-01-01,First-Person Shooter,17865475.8,967,358,-95.14810412168555,-59.55056179775281,-50.0,2020
